frame,x,y,ankle_angle,knee_angle,hip_flag,point_type
960,104.28925,184.32391,75.3480455764487,161.20634,1,5
961,104.33002,184.44498,75.34184172061184,161.30742,1,5
962,107.38713,184.11945,77.29773132105188,160.29054,1,5
963,107.50025,184.14212,77.34228871621005,160.24084,1,5
964,107.41325,184.16437,77.22719063573683,160.36559,1,5
965,107.888885,186.94408,79.1028562081656,158.5788,1,5
966,109.330696,187.1861,80.9583403387506,156.1961,1,5
967,109.47179,187.22702,81.1281336525647,156.12901,1,5
968,109.48938,187.03131,81.01279202718605,156.29466,1,5
969,113.47852,189.16052,83.67728458037587,154.5422,1,5
970,113.73158,189.56068,84.21742314896157,154.06589,1,5
971,113.79316,189.43402,84.15694209280329,154.181,1,5
972,128.9811,191.46255,94.26565481505092,149.75749,1,5
973,133.42223,191.17137,97.31061999935147,148.17358,1,5
974,133.3937,191.29639,97.47806710919838,147.94461,1,5
975,133.44484,188.04684,102.75530212586875,137.76218,1,5
976,135.39206,188.68848,104.45180578599526,136.2082,1,5
977,134.62794,188.75165,103.46706125039937,137.0523,1,5
978,138.61076,189.06958,106.48402061886068,135.07285,1,5
979,142.88525,188.60387,109.72711669041445,132.65532,1,5
980,143.46402,188.4261,110.21703189358789,132.07564,1,5
981,143.47192,188.40439,110.23429954742763,132.03981,1,5
982,148.80585,187.87634,110.63604747124361,132.74562,1,5
983,151.26822,188.01517,111.66353592720309,132.71762,1,5
984,150.09293,188.3511,110.98924932075937,132.71475,1,5
985,159.14636,187.75319,117.43751512412676,128.3839,1,4
986,161.49953,187.55896,119.26667448392175,126.40625,1,4
987,161.47836,187.7625,119.16169812988903,126.67253,1,4
988,161.46364,187.74184,119.15167134922471,126.63431,1,4
989,166.84392,190.75243,121.47176661713675,124.72365,1,3
990,166.95786,190.83699,121.54279036504892,124.68682,1,3
991,166.92627,190.79623,121.54307888018958,124.72844,1,3
992,167.15854,188.89737,121.76979948295204,125.3744,1,3
993,174.78151,190.51112,123.34480357382107,130.36098,1,4
994,175.05971,191.26186,123.12766153068635,131.14581,1,4
995,182.50108,194.23932,122.5134096391771,138.44373,1,4
996,185.35718,191.38327,122.74790220563527,142.16478,1,4
997,185.31192,191.39871,122.69476248027375,142.24072,1,4
998,185.29532,191.42226,122.69062742557566,142.24222,1,4
999,190.3034,193.01234,121.25101580719654,148.62068,1,4
1000,190.51181,192.99806,121.47529830427803,148.33298,1,4
1001,190.62921,193.05275,121.46212522907157,148.41826,1,4
1002,195.25893,193.829,119.99872278341644,155.58951,0,1
1003,195.84418,192.94226,119.85000977650259,156.92563,0,1
1004,196.08842,193.06535,119.67091482252842,157.11057,0,1
1005,197.16444,192.87567,119.66112850586273,158.75635,0,1
1006,200.05766,192.66277,120.35170547927338,160.68065,0,1
1007,200.18573,192.739,120.3315480116611,160.9835,0,1
1008,200.07983,191.98358,120.34967925638148,160.28839,0,1
1009,205.4332,190.31271,122.83739927557737,160.25311,0,2
1010,205.3744,190.37115,122.72809339150055,160.52219,0,1
1011,205.38448,190.40996,122.6784668484387,160.69328,0,1
1012,205.86798,189.65865,120.76548260102247,164.44229,0,1
1013,209.25787,188.41978,123.6317825816075,162.55907,0,1
1014,209.23149,188.59093,123.12548393769676,163.36205,0,1
1015,209.6755,186.95438,124.15482881155636,162.8193,0,2
1016,210.65585,185.2868,125.32095898357133,163.83401,0,2
1017,210.32253,185.35867,125.05331714723319,164.13065,0,2
1018,210.30568,185.27635,125.07026466250916,164.17476,0,2
1019,211.36589,182.96909,127.00568864714648,161.73473,0,2
1020,211.21092,181.33466,128.32143043198326,159.93309,0,2
1021,211.21878,181.36023,128.27435103504902,160.0512,0,2
1022,211.03079,180.01405,128.88403138658626,159.17296,0,2
1023,212.09332,176.08603,132.02782726109785,154.37627,0,2
1024,212.24924,176.0308,132.19712487742166,154.22278,0,2
1025,211.5313,175.51811,132.5543519060941,152.07549,0,2
1026,210.71603,173.14594,135.75349725572593,148.0758,0,2
1027,210.86563,173.28755,135.75719758764694,148.14186,0,2
1028,210.80205,173.2141,135.647261343839,148.3421,0,2
1029,210.3074,171.57524,140.82073153187497,142.43329,0,2
1030,208.10141,169.72855,141.60563275710652,140.02307,0,2
1031,208.46408,169.95749,141.54693890591687,140.52501,0,2
1032,208.05034,168.09792,141.93530269780913,137.87286,0,2
1033,205.17224,167.18259,141.76441106163244,136.15704,0,2
1034,205.17865,167.22668,141.7638371897848,135.89354,0,2
1035,205.1331,167.22972,141.67002990522462,136.02022,0,2
1036,200.94016,164.66602,144.85699762104986,130.45238,0,2
1037,200.56424,164.97104,144.4192544108571,131.03764,0,2
1038,200.95981,164.86467,144.66781950607185,130.8292,0,2
1039,197.55917,161.89407,145.05604557670213,124.0802,1,3
1040,193.21954,163.65363,143.41306920406097,122.39529,1,3
1041,192.89563,163.74081,142.94357488410805,123.025536,1,3
1042,196.18784,163.30942,144.93866364536714,122.56417,1,3
1043,193.62286,166.23473,139.95555687285304,124.59849,1,3
1044,190.01646,166.13826,139.51752487739313,121.66263,1,3
1045,190.754,166.03546,139.87756537705965,121.818565,1,3
1046,182.59755,172.14131,135.6727726042892,116.37481,1,3
1047,182.717,172.19829,135.5331866746701,116.630745,1,3
1048,182.78531,172.24496,135.48409972706622,116.720184,1,3
1049,181.41838,175.41504,132.88013168170636,117.36655,1,3
